Date,$ * #,Invoice,Market Value,Image,Image name,Category,Item name,Brand,Status,Count,Unit price,Total Market Price,Original Price,eBay Price,Use For,Status,Expired date,Sold date,Reviews,Recommend,Comments,From,Link
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 5.48.01 PM,Beauty,"NYX PROFESSIONAL MAKEUP Wonder Stick, Face Shaping & Contouring Stick - Medium",NYX,New,1,$13.27,$13.27,,,Liping,Waiting to sell,,,4,,,Amazon,https://www.amazon.com/dp/B0B69FW3NP/ref=cm_sw_r_api_i_418W0HVBYZTNXT2M2RWE_0
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 5.50.52 PM,Home,"WYOMER 52 Pcs Blcak Love Capsules with Bottle and Wooden Box, Letters Message Letters Message Wish Bottle, Birthday Present Party Gift(without Crinkle Cut Paper Shred Filler)",WYOMER,New,1,$6.99,$6.99,,,Sofia,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09PMQYJ6Y/ref=cm_sw_r_api_i_AYF2KHAXXWSKSSCN3ARX_0
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 5.52.31 PM,Kitchen & Dining,Half Circle Semi Sphere Silicone Mold,,New,1,$7.99,$7.99,,,Family,Own used,,,4,,,Amazon,https://www.amazon.com/dp/B08QRHF22T/ref=cm_sw_r_api_i_DK3ZDT3HDVTNARQXY9KX_0
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.05.34 PM,Beauty,CHIMERA Large Hair Clip,CHIMERA,New,1,$5.00,$5.00,,,Liping,Own used,,,,,,Amazon,https://www.amazon.com/CHIMERA-Hollow-out-Cellulose-Hair（Dark-Tortoiseshell）/dp/B0952SCCWL
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.18.16 PM,Home,Snowflake Embossed Rolling Pins,,Open Box,1,$13.40,$13.40,,,Home,Own used,,,,,,Amazon,https://www.amazon.com/Aliturtle-Snowflake-Embossed-Christmas-Engraved/dp/B07WSNXJ47/ref=sr_1_82?crid=QEKJX78TYJCX&keywords=christmas+snowflake+rolling+pin&qid=1663463771&sprefix=snowflake+rolling+pin%2Caps%2C126&sr=8-82
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-10 at 5.43.35 PM,Kitchen & Dining,Silicone Faucet Water Catcher Mat,,New,1,$7.99,$7.99,,,Home,Own used,,,,,Color: black,Amazon,https://www.amazon.com/Silicone-Draining-Protector-Countertop-Blue/dp/B09WYPHFSX/ref=sr_1_1_sspa?keywords=kapasocap%2Bsilicone%2Bfaucet%2Bwater%2Bcatcher%2Bmat&qid=1662856076&sr=8-1-spons&th=1
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.34.04 PM,Home,wreath with bells,,Open Box,1,$10.00,$10.00,,,Home,Own used,,,,,"Couldn’t find in target, similar to link",Target,https://www.target.com/p/20in-unlit-cedar-eucalyptus-with-gold-bells-38-champagne-ribbon-bow-christmas-wreath-wondershop-8482/-/A-79221449#lnk=sametab
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.44.27 PM,Toys,Paint Your Own Easter Ceramic Bunny House & Mini Bunny Craft Kit - Mondo Llama™,Mondo Llama™,New,1,$5.00,$5.00,,,Gifts,Waiting to sell,,,,,,Target,https://www.target.com/p/paint-your-own-easter-ceramic-bunny-house-38-mini-bunny-craft-kit-mondo-llama-8482/-/A-83756377
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.43.20 PM,Personal Care,"Always Ultra Thin Regular Pads With Wings, Multi, Size 1 , unscented, 18 Count",Always,New,1,$7.00,$7.00,,,Liping,Own used,,,,,,Amazon,https://www.amazon.com/Always-Ultra-Regular-Wings-Unscented/dp/B000R8ZVGS/ref=sr_1_6?crid=2S11J6Q9BUCRV&keywords=always+size+1&qid=1663465329&sprefix=christmas+wreath+with+bells%2Caps%2C149&sr=8-6
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.47.53 PM,Kitchen & Dining,Gallon Freezer Storage Bags - up & up™,up & up™,Open Box,1,$3.29,$3.29,,,Family,Own used,,,,,,Target,https://www.target.com/p/gallon-freezer-storage-bags-up-up/-/A-87141741?preselect=14730778#lnk=sametab
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.52.42 PM,Home,OXO Compact Toilet Brush with Holder,OXO,New,1,$17.99,$17.99,,,Family,Own used,,,,,,Target,https://www.target.com/p/oxo-compact-toilet-brush-with-holder/-/A-15115934#lnk=sametab
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 6.59.20 PM,Home,4.5oz 2pk Bamboo and Melamine Mixed Pattern Mini Bowls - Threshold™,Threshold™,Mint,1,$5.00,$5.00,,,Home,Own used,,,,,"Couldn’t find in target, similar to link",Target,https://www.target.com/p/4-5oz-2pk-bamboo-and-melamine-mixed-pattern-mini-bowls-threshold/-/A-86889236?preselect=84636667#lnk=sametab
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 7.11.58 PM,Home,3pc Packing Cube Set - Made By Design™,Made By Design™,New,1,$30.00,$30.00,,,Family,Own used,,,,,,Target,https://www.target.com/p/3pc-packing-cube-set-black-made-by-design-8482/-/A-53709500
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 7.12.58 PM,Home,Adult Hooded Bath Towel with Tassel - Opalhouse™ designed with Jungalow™,Jungalow™,Mint,1,$25.00,$25.00,,,Sofia,Own used,,,,,,Target,https://www.target.com/p/paradise-print-adult-hooded-bath-towel-with-tassel-opalhouse-8482-designed-with-jungalow-8482/-/A-83663540
"Sat, Sep 17, 2022",,,,,Screen Shot 2022-09-17 at 7.50.44 PM,Electronics,"iPhone 12 Pro Max 6.7 L:eather Cards Holder Phone case, Luxury, Elegant and Beautiful Stiching Non-Slip Grip Phone Case (Black)",,New,1,$17.99,$17.99,,,Flavio,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09NB5T6ZM/ref=cm_sw_r_api_i_352ZWFSDQBRQSMVFJW0X_1?th=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Tue, Sep 20, 2022",6*4,$25.98,$155.97,,IMG_1866,,,,,,,0,,,,,,,,,,,
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-20 at 3.19.28 PM,Sports & Outdoors,Beach Bag with Cooler and Towel Carrying Strap Teal - Sun Squad™,Sun Squad™,New,2,$12.00,$24.00,,,Gifts,Waiting to sell,,,,,"Color: 2 teal and 2 orange, 4 of 5 bags in a pack",Target,https://www.target.com/p/beach-bag-with-cooler-and-towel-carrying-strap-teal-sun-squad-8482/-/A-83848529#lnk=sametab
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-23 at 6.31.07 PM,Sports & Outdoors,Beach Bag with Towel Carrying Strap Orange - Sun Squad™,Sun Squad™,New,2,$12.00,$24.00,,,Gifts,Waiting to sell,,,,,"Color: 2 teal and 2 orange, 4 of 5 bags in a pack",Target,https://www.target.com/p/beach-bag-with-cooler-and-towel-carrying-strap-teal-sun-squad-8482/-/A-83848529#lnk=sametab
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-20 at 3.19.19 PM,Sports & Outdoors,Beach Bag Navy - Sun Squad™,Sun Squad™,New,1,$10.00,$10.00,,,Gifts,Waiting to sell,,,,,"Color: blue, 1 of 5 bags in a pack",Target,https://www.target.com/p/beach-bag-navy-sun-squad-8482/-/A-83848522
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-20 at 3.22.45 PM,Home,Artificial Succulent Plant Arrangement in Pot - Project 62™,Project 62™,New,1,$20.00,$20.00,,,Home,Own used,,,,,,Target,https://www.target.com/p/7-34-x-5-5-34-artificial-succulent-plant-arrangement-in-pot-project-62-8482/-/A-80371760
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-20 at 3.22.32 PM,"Clothing, Shoes",Womens Square Open Toe Heeled Sandals Woven Mule Heels Stiletto Clear Heel Slip On Braided Quilted Sexy Black Shoes Size 8,,New,1,$47.98,$47.98,,,Liping,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09NZTYWGY/ref=cm_sw_r_api_i_ZSRJEP601KTBMZ0V3M1M_0
"Tue, Sep 20, 2022",,,,,Screen Shot 2022-09-20 at 3.24.20 PM,"Clothing, Shoes",Jeossy Women's 13 Ankle Boots Low Cutout Short Booties with Zip for Lady,Jeossy,New,1,$29.99,$29.99,,,Liping,Own used,,,,,,Amazon,https://www.amazon.com/dp/B098Q8MP1P/ref=cm_sw_r_api_i_EAX9FGYVCK7TJ30402J4_0?th=1&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Wed, Sep 21, 2022",4*9,$36.33,$422.36,,IMG_1867,,,,,,,0,,,,,,,,,,,
"Wed, Sep 21, 2022",,,,,Screen Shot 2022-09-21 at 3.06.13 PM,Food,"SAN FRANCISCO BAY SF Coffee OneCUP /Dark Roast Compostable Coffee Pods, K Cup Compatible Including Keurig 2.0 (Packaging May Vary), French Roast, 80 Count (Pack of 1)",SAN FRANCISCO BAY,New,3,$27.35,$82.05,,,Gifts,Waiting to sell,2023-07-07,,4.5,,"We drink 1 box, gave nabor Robin 1 box on 09-29-2022",Amazon,https://www.amazon.com/Francisco-OneCup-French-Compatible-Brewers/dp/B007TGDXNO/ref=sr_1_1_sspa?crid=1N8VYYC7AGM3D&keywords=san%2Bfrancisco%2Bbay%2Bcoffee%2Bpods%2Bfrench%2Broast&qid=1663797736&sprefix=san%2BFrancisco%2Bbay%2Bcoffee%2Bpods%2Caps%2C151&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFEWkNWWk9TRUNKN0YmZW5jcnlwdGVkSWQ9QTA5OTI3NjcyWDBEMUMyNDZMOUJTJmVuY3J5cHRlZEFkSWQ9QTA0NDA3NjMzVTJDTThRMEEzMDIxJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ&th=1
"Wed, Sep 21, 2022",,,,,Screen Shot 2022-09-21 at 3.09.52 PM,Food,"Starbucks VIA Ready Brew Colombia Coffee, 50-Count",Starbucks,New,5,$34.16,$170.80,,,Flavio,Waiting to sell,2022-10-08,,4.5,,,Amazon,https://www.amazon.com/Starbucks-Coffee-Colombia-3-3-Gram-Packages/dp/B00438XVGU/ref=sr_1_5_mod_primary_new?crid=27P2JTWI2KWL&keywords=starbucks+via+instant+coffee+colombia&qid=1663798094&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=Starbucks+via+instant%2Caps%2C167&sr=8-5
"Wed, Sep 21, 2022",,,,,Screen Shot 2022-09-23 at 4.43.51 PM,Food,"RITZ Bits Cheese and RITZ Bits Peanut Butter Cracker Sandwiches Variety Pack, 20 Snack Packs",RITZ,New,8,$13.88,$111.04,,,Family,Waiting to sell,2022-10-10,,4.5,,,Walmart,https://www.walmart.com/ip/RITZ-Bits-Cheese-and-RITZ-Bits-Peanut-Butter-Cracker-Sandwiches-Variety-Pack-Halloween-Snacks-20-Snack-Packs/727458550
"Wed, Sep 21, 2022",,,,,Screen Shot 2022-09-23 at 4.44.34 PM,Food,"OREO Cookies, CHIPS AHOY! Cookies & Nutter Butter Cookies Variety Pack, 12 King Size Packs",OREO,New,2,$22.32,$44.64,,,Family,Own used,2022-10-04,,4.5,,,Amazon,https://www.amazon.com/Cookies-Nutter-Butter-Variety-Pack/dp/B087YT547D
"Wed, Sep 21, 2022",,,,,Screen Shot 2022-09-23 at 4.47.55 PM,Kitchen & Dining,"Dawn Dish Soap + Antibacterial Hand Soap, Includes 1 Dishwashing Liquid Refill Original Scent, 1 Hand Soap Refill Apple Blossom Scent, 56 oz each",Dawn,New,1,$13.83,$13.83,,,Sell,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B07FY9KTYZ/ref=cm_sw_r_api_i_KECRSR4F0F95MDSPSAKG_1
,,,,,,,,,,,,0,,,,,,,,,,,
"Thu, Sep 22, 2022",2*12,$25.82,$337.22,,IMG_1869 3,,,,,,,0,,,,,,,,,,,
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 4.59.34 PM,Toys,"Keywish Compatible with Arduino mega 2560 Scratch Starter Kit,Super Base Kit for ATmega328P with 15 Lessons Tutorial Compatible with Arduino IDE Mixly Scratch Mblock Graphical Programming",Keywish,New,1,$47.99,$47.99,,,Adam,Own used,,,,,,Amazon,https://www.amazon.com/stores/page/3FCF9E55-6A77-48B1-A44B-7585B2C9DE3A?ingress=2&visitId=2eb3faca-9603-495a-92dd-cb6705d0ac48&ref_=ast_bln
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-20 at 3.19.28 PM,Sports & Outdoors,Beach Bag with Cooler and Towel Carrying Strap Teal - Sun Squad™,Sun Squad™,New,1,$12.00,$12.00,,,Gifts,Waiting to sell,,,,,Color:  teal,Target,https://www.target.com/p/beach-bag-with-cooler-and-towel-carrying-strap-teal-sun-squad-8482/-/A-83848529#lnk=sametab
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 5.00.52 PM,Home,Complete Insect Killer for Soil & Turf with Ready-to-Spray Hose End - BioAdvanced,BioAdvanced,New,2,$15.99,$31.98,,,Home,Waiting to sell,,,,,,Target,https://www.target.com/p/complete-insect-killer-for-soil-38-turf-with-ready-to-spray-hose-end-bioadvanced/-/A-80139274
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 5.07.19 PM,Electronics,"Magnetic Wireless Charging Station, 15W Fast Wireless Charger Stand, 4 in 1 Wireless Charging Dock Compatible for AirPods 3/Pro/2, iPhone 13/12/11/Pro/SE/XS/XR/X/8 Plus/8, Apple Watch SE/6/5/4/3/2/1",,New,1,$39.99,$39.99,,,Family,Waiting to sell,,,3.5,,,Amazon,https://www.amazon.com/dp/B09BQN19MG/ref=cm_sw_r_api_i_Y6QXFPYX30274SNRQKRQ_0
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 5.12.56 PM,Household Essentials,Whirlpool Ice Maker Water Filter - F2WC9I1 ICE2,,New,1,$49.99,$49.99,,,Home,Waiting to sell,,,4.5,,,Amazon,https://www.amazon.com/dp/B01LWE5UQ2/ref=cm_sw_r_api_i_83ZRAJRVT7RHTVBME7XC_0
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 5.21.26 PM,Personal Care,"Malin + Goetz Cilantro Conditioner — Residue-Free, Lightweight Scalp Treatment. Conditions, Detangles, Balances pH, Intensely Hydrates. Tames Frizz for all Hair Types. Unisex Vegan and Cruelty-Free",Malin + Goetz,New,1,$42.00,$42.00,,,Family,Waiting to sell,,,4.5,,eBay sold at $30,Amazon,https://www.amazon.com/dp/B00FA3QM5Y/ref=cm_sw_r_api_i_W60ETGWMT9011S68Y3DQ_0
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 6.20.53 PM,Personal Care,Bath and Body Works Aromatherapy BERGAMOT Essential Oil Body Lotion 6.5 Fluid Ounce,Bath and Body Works,New,1,$21.25,$21.25,,,Liping,Waiting to sell,,,4.5,,,Amazon,https://www.amazon.com/dp/B07HCRPFF6/ref=cm_sw_r_api_i_GJH02VZ9VHXNTR66KVQT_0
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 5.31.35 PM,"Clothing, Shoes",Boys' Button-Down Long Sleeve Woven Shirt - Cat & Jack™ Green/Cream S,Cat & Jack™,Open Box,1,$15.00,$15.00,,,Adam,Own used,,,,,Similar shirt to the link,Target,https://www.target.com/p/boys-39-button-down-long-sleeve-woven-shirt-cat-38-jack-8482-green-cream-s/-/A-85432600#lnk=sametab
"Thu, Sep 22, 2022",,,,,IMG_0153,"Clothing, Shoes",Women A-Line skirt - dye color,,Open Box,1,$20.00,$20.00,,,Liping,Own used,,,,,"can’t find, similar to the link",Target,https://www.target.com/p/women-s-gauze-tiered-midi-a-line-skirt-universal-thread/-/A-84228075?preselect=84171985#lnk=sametab
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 6.08.51 PM,Sports & Outdoors,"YDDS Tetherball Ball and Rope, Replacement Tether Ball with Carabiner, Ball Pump with Needle for Kids and Adults Backyard Game",YDDS,New,1,$19.99,$19.99,,,Family,Waiting to sell,,,3.5,,,Amazon,https://www.amazon.com/YDDS-Tetherball-Carabiner-Needle-Replacement/dp/B09BYW9B6Z/ref=sr_1_2_sspa?crid=3IZMYBPDIK6ZZ&keywords=zdgao+soft+tetherball&qid=1663981661&qu=eyJxc2MiOiIwLjI0IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=zdgao+soft+tetherball%2Caps%2C119&sr=8-2-spons&psc=1
"Thu, Sep 22, 2022",,,,,Screen Shot 2022-09-23 at 6.12.05 PM,Food,Crystal Light Sugar-Free Peach Iced Tea On-The-Go Powdered Drink Mix 120 Count,Crystal Light,New,1,$37.03,$37.03,,,Family,Waiting to sell,2022-11-30,,4.8,,,Amazon,https://www.amazon.com/dp/B00CJQECJS/ref=cm_sw_r_api_i_X4BZMW9ZV2PCPRK28192_0
,,,,,,,,,,,,0,,,,,,,,,,,
"Fri, Sep 23, 2022",1*17,$17.82,$305.07,,IMG_1870 3,,,,,,,0,,,,,,,,,,,
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 6.43.38 PM,Household Essentials,"Lysol Click Gel Automatic Toilet Bowl Cleaner, Gel Toilet Bowl Cleaner, For Cleaning and Refreshing â€“ Mango & Hibiscus, 6 applicators",Lysol,New,3,$4.58,$13.74,,,Family,Own used,2022-06-30,,4.4,,3 boxes in one box,Amazon,https://www.amazon.com/dp/B085LTV2X2/ref=cm_sw_r_api_i_BCDVB0YTKX1JH1Y22TQN_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 8.02.38 PM,Food,"Snyder's of Hanover Pretzel Snaps, 46 Oz Canister",Snyder's of Hanover,New,1,$9.66,$9.66,,,Family,Own used,2022-09-16,,4.7,,,Amazon,https://www.amazon.com/dp/B0858J4BQF/ref=cm_sw_r_api_i_0YCNMKTY0799A4VDFB14_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 8.02.19 PM,Food,"Mountain Dew Game Fuel, Charged Berry Blast, 16 Fl Oz (Pack of 12)",MTN DEW GAME FUEL,New,1,$24.50,$24.50,,,Family,Own used,2022-09-16,,4.6,,,Amazon,https://www.amazon.com/dp/B07DS1BWXJ/ref=cm_sw_r_api_i_JWZ80FQSESCP5T48PZ2Y_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 7.14.48 PM,Others,"Foldable Shoulder Bag For Women by Melisa Om - Handmade in Mongolia - Collapsible Luxury Tote …
",Melisa Om,New,1,$10.00,$10.00,,,Gifts,Waiting to sell,,,,,Can’t find,,
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 8.01.08 PM,Home,CLEAN SPACE Linen & Room Spray | Aromatic Mist in Reusable Glass Vase | Gentle Vegan Formula | Perfect Freshener for Fabrics or Air | 5.0 oz/148 mL,CLEAN,Mint,1,$25.00,$25.00,,,Family,Own used,,,,,,Amazon,https://www.amazon.com/dp/B0853JY4CC/ref=cm_sw_r_api_i_8PT50A8NPWFQ4FRC562H_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 8.00.48 PM,Beauty,"24K Gold Under Eye Patches - 20 PCS - Collagen and Hyaluronic Acid Pads that Helps Reducing Under Eye Puffiness, Wrinkles, and Dark Circles - NO Artificial Fragrance or Alcohol",Matykos,New,1,$12.95,$12.95,,,Liping,Own used,,,,,,Amazon,https://www.amazon.com/dp/B09SFYKX1J/ref=cm_sw_r_api_i_NSCATAKB2V9TJKP62WWH_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 8.00.29 PM,Personal Care,"Avalon Organics Therapy Thickening Shampoo, Biotin B-Complex, 14 Oz",Avalon Organics,New,1,$10.99,$10.99,,,Family,Waiting to sell,,,4.3,Amazon’s Choice,,Amazon,https://www.amazon.com/Avalon-Organics-B-Complex-Thickening-Shampoo/dp/B0016BC2BM/ref=pd_ybh_a_sccl_39/131-8581521-8945701?pd_rd_w=KKEXt&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=J1ZGF9E1WHADDQK2D17F&pd_rd_wg=q5DA8&pd_rd_r=b245c017-57e8-42f4-b1fb-e649981fdfd5&pd_rd_i=B008OL3UYK&th=1
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 7.58.05 PM,Toys,"Clay Beads for Bracelets Making ,Yunarel 5300 Pcs Trendy Clay Beads for Jewelry Making Kit, 24 Colors Polymer Flat Heishi Beads Bracelet Making Kit for DIY Craft with Letter Beads for Girls Gift",Yunarel,New,1,$19.99,$19.99,,,Sofia,Waiting to sell,,,4.8,,,Amazon,https://www.amazon.com/dp/B09HGN9TX7/ref=cm_sw_r_api_i_Q48VVKAXMTA3559X5640_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 7.57.39 PM,Food,Dairy Free Ranch Dressing 1-Pack,Farrell Specialty Foods,New,1,$11.96,$11.96,,,Family,Own used,2023-05-18,,,,,Amazon,https://www.amazon.com/dp/B09VTJX2VT/ref=cm_sw_r_api_i_W4J73XWA2AVZN8S73WGF_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 7.57.31 PM,Food,"GOOD FOOD FOR GOOD Organic Classic BBQ Sauce, 9.5 OZ",GOOD FOOD FOR GOOD,New,1,$12.85,$12.85,,,Family,Own used,,,,,,Amazon,https://www.amazon.com/dp/B07RD7VDF8/ref=cm_sw_r_api_i_DPH4MEZ40G7DYGCAGQSX_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 8.04.24 PM,Personal Care,Purchase Grandson Six one-touch Tweezing (Tip Oblique) hc3509 ,About 孫六,New,1,$41.98,$41.98,,,Liping,Waiting to sell,,,4.0,,,Amazon,https://www.amazon.com/dp/B018RTMLOS/ref=cm_sw_r_api_i_TPW87RQ08D9CA62PMMB0_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 8.13.40 PM,Food,"S&B Premium Wasabi Paste in Tube, 1.52 Ounce",S&B,New,2,$6.27,$12.54,,,Family,Own used,2023-01-28,,4.6,,,Amazon,https://www.amazon.com/dp/B0068DN5FA/ref=cm_sw_r_api_i_SHYJ2ATW18M1SXD7CAAF_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-23 at 8.09.48 PM,Food,"S&B, Golden Curry Japanese curry Mix, Medium Hot, 3.2 oz",S&B,New,1,$2.92,$2.92,,,Family,Own used,2023-10-16,,4.8,,,Amazon,https://www.amazon.com/dp/B0099IJBDQ/ref=cm_sw_r_api_i_1GT2CY44KV5R1DWX4D0C_0
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 7.58.40 PM,Beauty,"BIOGLASS 104 Brown, Blue light blocking computer Reading Glasses Anti-Glare, Digital Eye strain prevention Minimize eye fatigue, Sleep better, Anti UV, Photochromic Color change lens 0.0 Magnification",BIOGLASS,New,1,$69.00,$69.00,,,Liping,Own used,,,,,Color brown,Amazon,https://www.amazon.com/Protection-Changing-Photochromic-104-Black/dp/B01FI23EHA
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 7.06.32 PM,Home,10ct C11 Christmas lights,,Open Box,1,$10.00,$10.00,,,Home,Own used,,,,,"can’t find, similar to the link",Amazon,https://www.amazon.com/Borita-Yellowish-Christmas-Lighting-Halloween/dp/B08CT7QP51/?_encoding=UTF8&pd_rd_w=i68QM&content-id=amzn1.sym.e4bd6ac6-9035-4a04-92a6-fc4ad60e09ad&pf_rd_p=e4bd6ac6-9035-4a04-92a6-fc4ad60e09ad&pf_rd_r=0T6Q6C8W322YQDZK4ARC&pd_rd_wg=8h5dG&pd_rd_r=83a19fbe-a88a-4c8c-b1c4-2881c0da0829&ref_=pd_gw_ci_mcx_mr_hp_atf_m
"Fri, Sep 23, 2022",,,,,Screen Shot 2022-09-24 at 7.30.42 PM,Home,"JOHOUSE 21PCS Pinecones and Pumpkin Combination,Fake Pumpkin and Pinecones Set, Artificial Pumpkins Home Decoration Set for Thanksgiving and Christmas Decoration",JOHOUSE,Open Box,1,$16.99,$16.99,,,Home,Own used,,,,,,Amazon,https://www.amazon.com/JOHOUSE-Combination-Artificial-Decoration-Thanksgiving/dp/B097SH9LKN/ref=pd_ybh_a_sccl_8/131-8581521-8945701?pd_rd_w=0mH5H&content-id=amzn1.sym.67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_p=67f8cf21-ade4-4299-b433-69e404eeecf1&pf_rd_r=QTF7YDG1H5HS08CVEQ0W&pd_rd_wg=lDKZR&pd_rd_r=f319c221-6803-4874-ac24-f35553d720dd&pd_rd_i=B097SH9LKN&psc=1
,,,,,,,,,,,,0,,,,,,,,,,,
"Tue, Sep 27, 2022",6*4,$25.98,$165.97,,IMG_1875,,,,,,,0,,,,,,,,,,,
"Tue, Sep 27, 2022",,,,,Screen Shot 2022-09-27 at 3.15.04 PM,Home,Thin Stripe Duvet & Sham Set Sour Cream/Railroad Gray - Hearth & Hand™ with Magnolia,Hearth & Hand™,New,1,$69.99,$69.99,,,Sell,Waiting to sell,,,,,,Amazon,https://www.amazon.com/dp/B0BB8WWR91/ref=cm_sw_r_api_i_Y773YC32REY2GKC9WMJG_0
"Tue, Sep 27, 2022",,,,,Screen Shot 2022-08-15 at 11.35.36 AM,Home,3 Drawer Wide Cart White - Brightroom™,Brightroom™,New,1,$22.00,$22.00,,,Home,Own used,,,,,,Target,https://www.target.com/p/3-drawer-wide-cart-white-brightroom-8482/-/A-84242464#lnk=sametab
"Tue, Sep 27, 2022",,,,,Screen Shot 2022-09-27 at 3.16.52 PM,Sports & Outdoors,Wilson The Duke Replica Football,Wilson,New,1,$45.99,$45.99,,,Sell,Waiting to sell,,,5.0,,,Target,https://www.target.com/p/wilson-the-duke-replica-football/-/A-14502730
"Tue, Sep 27, 2022",,,,,Screen Shot 2022-09-27 at 3.19.22 PM,Sports & Outdoors,Coleman 50 Degree Youth Sleeping Bag - Turquoise,Coleman,New,1,$27.99,$27.99,,,Sofia,Own used,,,4.0,,,Target,https://www.target.com/p/coleman-50-degree-youth-sleeping-bag-turquoise/-/A-14348122
,,,,,,,,,,,,0,,,,,,,,,,,
"Wed, Sep 28, 2022",4*6,$25.98,$338.83,,IMG_1876,,,,,,,0,,,,,,,,,,,
"Wed, Sep 28, 2022",,,,,Screen Shot 2022-09-28 at 3.15.15 PM,Toys,"Wizarding World Harry Potter, Talking Sorting Hat with 15 Phrases for Pretend Play, Kids Toys for Ages 5 and Up",Wizarding World,New,1,$37.96,$37.96,,,Sell,Waiting to sell,,,4.8,,,Amazon,https://www.amazon.com/dp/B08SVXG1XY/ref=cm_sw_r_api_i_DBZPPJF3KSMKME4W4SFS_0?th=1
"Wed, Sep 28, 2022",,,,,Screen Shot 2022-09-28 at 3.18.58 PM,Sports & Outdoors,Beach Lounger - Red - Sun Squad™,Sun Squad™,Mint,1,$35.00,$35.00,,,Family,Own used,,,3.2,,,Target,https://www.target.com/p/beach-lounger-red-sun-squad-8482/-/A-82820952
"Wed, Sep 28, 2022",,,,,Screen Shot 2022-09-28 at 3.22.25 PM,Sports & Outdoors,"Flexible Flyer Sled 48""",Flexible Flyer,New,12,$14.99,$179.88,,,Sell,Waiting to sell,,,,,Blue,Target,https://www.target.com/p/flexible-flyer-sled-48/-/A-17273474
